URL,Title,Phone,Street Address,Locality,Region,Postal Code
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-pizzaria-beira-rio.html,Restaurante e Pizzaria Beira Rio,(17) 3224-1061(17) 3224-4090,"Av Murchid Homsi, 1041 - Vl Elvira",São José do Rio Preto,SP,15070-650
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-rotisserie-casa-tua.html,Restaurante e Rotisserie Casa Tua,(17) 3364-3260,"R Prof André Mário Gonçalves, 225 - Vl Sta Cruz",São José do Rio Preto,SP,15014-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-economic-gourmet.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-fogao-de-lenha.html,Restaurante Fogão de Lenha,(17) 3238-1208(17) 3218-2041,"Av Percy Gandini, 1081 - Vl Toninho",São José do Rio Preto,SP,15077-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-fonte-do-paladar.html,Restaurante Fonte do Paladar,(17) 3227-8559(17) 3014-2928,"R José Caetano de Freitas, 131 - Jd Urano",São José do Rio Preto,SP,15084-240
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-frangao.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-galinha-gorda.html,Restaurante Galinha Gorda,(17) 99734-8484,"R Dr Coutinho Cavalcanti, 525 - Jd Alto Alegre",São José do Rio Preto,SP,15054-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-gira-grill.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/restaurante-gourmet-center-3.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-gula-gula.html,Restaurante Gula Gula,(17) 3223-8255,"R Gal Glicério, 1597 tr - Vl Maceno",São José do Rio Preto,SP,15060-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-italiano-e-brasileiro.html,Restaurante Italiano e Brasileiro,(17) 3223-8800,"Av Nelson da Veiga, 252 - Jd Nazareth",São José do Rio Preto,SP,15053-600
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-japones-sensei.html,Restaurante Japonês Sensei,(17) 3305-7238,"Av Sílvio Della Roveri, 615 - Jd Yolanda",São José do Rio Preto,SP,15061-580
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-jin-jin-comida-chinesa.html,Restaurante Jin Jin Comida Chinesa,(17) 3227-2784(17) 3227-5585,"Av Brig Faria Lima, 6363 lj 191 - Jd Morumbi",São José do Rio Preto,SP,15090-900
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-jn.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-los-cabrones-mexicano.html,Restaurante Los Cabrones Mexicano,(17) 3304-4774,"R Independência, 2273 - Prq Industrial",São José do Rio Preto,SP,15025-095
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-m-e-n-refeicoes.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-mais-sabor.html,Restaurante Mais Sabor,(17) 3033-7162,"R José Signorini, 255 - Prq Jaguaré",São José do Rio Preto,SP,15051-050
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-mandarim.html,Restaurante Mandarim,(17) 3233-4099,"R Deleg Pinto de Toledo, 3274 - Centro",São José do Rio Preto,SP,15010-080
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-marina-bonita.html,Restaurante Marina Bonita,(17) 3222-3242,"R Dr Raul de Carvalho, 860 - Boa Vista",São José do Rio Preto,SP,15025-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-massimo-barletti.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-mirai-barbosa-yashira.html,Restaurante Mirai Barbosa Yashira,(17) 3212-9251,"R Cila, 3251 - Vl Imperial",São José do Rio Preto,SP,15015-800
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-nikkey-sushi-bar-e-petiscaria.html,Restaurante Nikkey Sushi Bar e Petiscaria,(17) 3022-7181,"Av Romeu Strazzi, 1415 - Jd Walquíria",São José do Rio Preto,SP,15085-520
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-onda-do-peixe.html,Restaurante Onda do Peixe,(17) 3218-8097(17) 3232-9960,"Av João Bernardino de Seixas Ribeiro, 968 - Jd Canaã",São José do Rio Preto,SP,15030-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-oriental-brasil-cozinha-chinesa.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-paiol.html,Restaurante Paiol,(17) 3224-5455,"Av N S Paz, 390 - Jd Alto Alegre",São José do Rio Preto,SP,15054-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/restaurante-paladar-e-cia.html,Restaurante Paladar & Cia,(17) 3242-9100(17) 3242-7474,"R Br Rio Branco, 1906 - Retiro do Neto",Mirassol,SP,15130-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-ferro.html,Restaurante Panela de Ferro,(17) 3022-0261,"R Gal Glicério, 1441 - Vl Maceno",São José do Rio Preto,SP,15060-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-pedra-comida-mineira.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-pedra-tipica-mineira.html,Restaurante Panela de Pedra Típica Mineira,(17) 3011-0528(17) 3231-7874,"R Siqueira Campos, 2300 - Prq Industrial",São José do Rio Preto,SP,15025-055
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-pedra.html,Restaurante Panela Pedra,(17) 3231-3252,"R Siqueira Campos, 2300 - Prq Industrial",São José do Rio Preto,SP,15025-055
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-praca-grill.html,Restaurante Praça Grill,(17) 3232-4120,"R Jorge Tibiriça, 3044 - Centro",São José do Rio Preto,SP,15010-050
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-primus.html,Restaurante Primus,(17) 3212-8238(17) 3222-3573(17) 3216-3162,"R Vol São Paulo, 2939 - Centro",São José do Rio Preto,SP,15015-200
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-puro-sabor.html,Restaurante Puro Sabor,(17) 3238-8111,"Av Tancredo Neves, 710 - Prq Indl Tancredo Neves",São José do Rio Preto,SP,15076-630
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-rer-self-service-e-disk-entregas.html,Restaurante R&R Self Service e Disk Entregas,(17) 3033-6722,"Av Adolfo Lutz, 946 - Vl Sta Cruz",S�o Jos� do Rio Preto,SP,15014-140
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-rancho-da-comitiva-comida-campeira.html,Restaurante Rancho da Comitiva Comida Campeira,(17) 3012-2575,"Etr Vicinal João Parise, 2213 - Ch Jockey Club",São José do Rio Preto,SP,15062-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-rio-preto-china.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-art.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-brasileiro.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-da-terra.html,Restaurante Sabor da Terra,(17) 3233-1669,"R Luiz Vaz de Camões, 3267 - Vl Redentora",São José do Rio Preto,SP,15015-750
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-do-brasil-disk-marmitex.html,Restaurante Sabor do Brasil Disk Marmitex,(17) 3215-1041,"Av N S Paz, 1827 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-real.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-sabor-real.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-salada-e-cia.html,Restaurante Salada & Cia,(17) 3232-3105,"R Mal Deodoro da Fonseca, 3460 - Vl Sta Cruz",S�o Jos� do Rio Preto,SP,15014-060
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-samambaia.html,Restaurante Samambaia,(17) 3301-3042(17) 3301-4668,"R Dr Presciliano Pinto, 2324 - Santos Dumont",São José do Rio Preto,SP,15020-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-scotini.html,Restaurante Scotini,(17) 3231-7196,"R Saldanha Marinho, 3163 - Centro",São José do Rio Preto,SP,15010-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-self-service-e-marmitex-ele-e-ela.html,Restaurante Self Service e Marmitex Ele e Ela,(17) 3212-9610,"Av Constituição, 1649 - Boa Vista",São José do Rio Preto,SP,15025-120
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-self-service-pratiko.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-self-service-urano.html,Restaurante Self Service Urano,(17) 3216-1293(17) 3227-0096(17) 3227-7169,"R José Caetano de Freitas, 121 - Jd Urano",São José do Rio Preto,SP,15084-240
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-shinkansen-japao-express.html,Restaurante Shinkansen Japão Express,(17) 3353-3949(17) 3353-4424,"Av Dr Alberto Andaló, 2985 - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-so-suco.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-spaghett-no-pote.html,Restaurante Spaghett no Pote,(17) 3304-9996,"R Mal Deodoro da Fonseca, 3314 - Centro",São José do Rio Preto,SP,15010-070
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-tempero-manero.html,Restaurante Tempero Manero,(17) 3353-2188(17) 3214-0594,"R Cel Spínola de Castro, 2632 - Centro",São José do Rio Preto,SP,15015-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-tivoli.html,Restaurante Tivoli,(17) 3211-9486,"R Bernardino de Campos, 2940 bo 2 e 3 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-tomodachi-cozinha-japonesa.html,Restaurante Tomodachi Cozinha Japonesa,(17) 3021-8176,"Av Dr Antônio Tavares Pereira Lima, 585 - Jd Boa Vista",São José do Rio Preto,SP,15061-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-toque-caseiro.html,Restaurante Toque Caseiro,(17) 3011-7843,"Av Sebastião Gonçalves Souza, 470 - Eldorado",São José do Rio Preto,SP,15043-005
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-toque-mineiro.html,Restaurante Toque Mineiro,(17) 3212-1431(17) 3212-1894,"Av Dr Cenobelino Barros Serra, 1347 - Prq Industrial",São José do Rio Preto,SP,15030-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-toque-mineiro.html,Restaurante Toque Mineiro,(17) 3212-1431(17) 3212-1894,"Av Dr Cenobelino Barros Serra, 1347 - Prq Industrial",São José do Rio Preto,SP,15030-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-tropical.html,Restaurante Tropical,(17) 3222-6794,"R Jorge Tibiriça, 1819 - Prq Industrial",São José do Rio Preto,SP,15025-060
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-turiuba.html,Restaurante Turiúba,(17) 3222-7027,"R Tiradentes, 3093 - Centro",São José do Rio Preto,SP,15010-030
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-urano.html,Restaurante Urano,(17) 3021-3563,"R José Caetano de Freitas, 121 - Jd Urano",São José do Rio Preto,SP,15084-240
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-varanda-do-golfe.html,Restaurante Varanda do Golfe,(17) 3216-5585(17) 3013-3449,"Av Waldemar Haddad, 1701 - .",São José do Rio Preto,SP,15093-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-via-grill.html,Restaurante Via Grill,(17) 3216-2091,"Av Francisco Chagas De Oliveira, 333 - Higienópolis",São José do Rio Preto,SP,15045-485
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-villa-doeste.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-vinan-s-self-service.html,Restaurante Vinan s Self Service,(17) 3233-2565,"R Redentora, 2530 - Vl Redentora",São José do Rio Preto,SP,15015-780
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-vinans-self-service.html,Restaurante Vinans Self Service,(17) 3227-7688,"R Prof Enjolrras Vampre, 85 - Vl Sta Cândida",São José do Rio Preto,SP,15091-290
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-vovo-amelia.html,Restaurante Vovó Amélia,(17) 3229-1870,"Av Brig Faria Lima, 6363 lj 94 - Jd Morumbi",São José do Rio Preto,SP,15090-900
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-ying-choi.html,Restaurante Ying Choi,(17) 3233-7475(17) 3222-7250,"R Silva Jardim, 3168 - Centro",São José do Rio Preto,SP,15010-060
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-yokohama.html,Restaurante Yokohama,(17) 3222-1001,"R Rubião Júnior, 3485 - Vl Bom Jesus",São José do Rio Preto,SP,15014-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-zafferano-creative-cuisine.html,Restaurante Zafferano Creative Cuisine,(17) 98808-2288,"R Antônio de Godoy, 4305 - Centro",São José do Rio Preto,SP,15015-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-zahtar-cozinha-arabe.html,Restaurante Zahtar Cozinha Arabe,(17) 3012-5339,"R Pernambuco, 3213 - Vl Redentora",São José do Rio Preto,SP,15015-770
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/rios-restaurante-ltda-me.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/s-tanaka-restaurante-me.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sabor-e-cia.html,Sabor & Cia,(17) 3301-0073,"R Independ�ncia, 3500 - Vl Sto Ant�nio",S�o Jos� do Rio Preto,SP,15014-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/saborear-restaurante-e-self-service.html,Saborear Restaurante e Self Service,(17) 3305-1768,"R Luciano Liso, 28 - Jd Boa Vista",São José do Rio Preto,SP,15060-290
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sabores-da-fazenda-delivery.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/salpicao-marmitex.html,Salpicão Marmitex,(17) 3014-1227,"R Plínio Salgado, 947 - Jd Maracanã",São José do Rio Preto,SP,15092-130
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/san-lorenzo-gourmet.html,San Lorenzo Gourmet,(17) 3242-6714,"R Campos Sales, 22 20 - Centro",Mirassol,SP,15130-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sanshi-japanese-food.html,Sanshi Japanese Food,(17) 3216-4075,"Av Brig Faria Lima, 6363 lj 95 - Jd Morumbi",São José do Rio Preto,SP,15090-900
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/santo-espeto-delivery.html,Santo Espeto Delivery,(17) 3305-4503(17) 3013-2127,"R Independência, 4188 sl A - Vl Sto Antônio",São José do Rio Preto,SP,15014-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sao-paulo-cafe.html,São Paulo Café,(17) 3235-1224,"R Ondina, 440 - Vl Redentora",São José do Rio Preto,SP,15015-205
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sbornia-bar-e-espetos.html,Sbornia Bar e Espetos,(17) 99115-9265,"R Deleg Pinto de Toledo, 1893 - Prq Industrial",São José do Rio Preto,SP,15025-075
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/seo-quim-delivery.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sergio-restaurante.html,Sérgio Restaurante,(17) 3231-6800,"R Vol São Paulo, 3360 - Centro",São José do Rio Preto,SP,15015-200
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/set-copas-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/silva-carvalho-rio-preto-restaurante-ltda.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sirios-brasileiros.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/spagheteria-pasta-e-vinho.html,Spagheteria Pasta & Vinho,(17) 3222-3124,"R Independ�ncia, 3148 - Centro",S�o Jos� do Rio Preto,SP,15010-110
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/spaguetto-pasta-e-grill.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/spazio-restaurante-selv-service.html,Spazio Restaurante Selv-Service,(17) 3121-7182,"R Saldanha Marinho, 1972 - Prq Industrial",São José do Rio Preto,SP,15025-090
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/spazzio-cafe.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/subway.html,Subway,(17) 3229-4744,"Av Brig Faria Lima, 6363 - Jd Morumbi",São José do Rio Preto,SP,15090-900
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/supremo-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/sushi-fest-japonese-food-delivery.html,Sushi Fest Japonese Food Delivery,(17) 3033-6061,"Av Benedito Rodrigues Lisboa, 1251 sl 11 - S Francisco",São José do Rio Preto,SP,15086-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/suzana-aparecida-tenorio-caval.html,Suzana Aparecida Tenorio Caval,(17) 3235-7191,"R Bernardino de Campos, 3060 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/tanto-temakeria.html,Tantô Temakeria,(17) 3305-5815,"R Jaci, 3130 - Vl Redentora",São José do Rio Preto,SP,15015-810
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/tavares-e-ziegert-restaurante-ltda-me.html,Tavares & Ziegert Restaurante Ltda ME,(17) 3222-1226,"R Ant�nio de Godoy, 3985 - Centro",S�o Jos� do Rio Preto,SP,15015-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/tavola-bar-e-chopp.html,T�vola Bar & Chopp,(17) 98811-9916,"Av Murchid Homsi, 1175 - Vl Elvira",S�o Jos� do Rio Preto,SP,15070-650
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/mirassol/tempero-manero.html,Tempero Manero,(17) 3253-1707,"R S Pedro, 1945 - S José",Mirassol,SP,15130-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/toca-do-acai-energetic-food.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/toledo-gouveia-restaurante-ltda-me.html,Toledo Gouveia Restaurante Ltda ME,(17) 3223-5059,"Av Dr Fernando Costa, 935 - Jd Primavera",São José do Rio Preto,SP,15061-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/valeria-bueno-de-aguiar.html,Valeria Bueno de Aguiar,(17) 3233-6077,"R Silva Jardim, 3150 - Centro",São José do Rio Preto,SP,15010-060
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/via-self-service-restaurante.html,Via Self-Service Restaurante,(17) 3211-4110,"R Penita, 2460 - Vl N S da Paz",São José do Rio Preto,SP,15025-150
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/via-sp-restaurante-e-petiscaria.html,Via SP Restaurante e Petiscaria,(17) 3304-5414,"Av Dr Fernando Costa, 268 - Jd Primavera",São José do Rio Preto,SP,15061-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/vinans-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/vinans-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/zero-grau-choperia.html,Zero Grau Choperia,(17) 3235-2010(17) 3235-2033,"Av Dr Alberto Andaló, 3474 - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/zero-grau-choperia.html,Zero Grau Choperia,(17) 3235-2010(17) 3235-2033,"Av Dr Alberto Andaló, 3474 - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/joalherias-e-relojoarias/bijuterias-e-acessorios-representantes/sao-jose-do-rio-preto/july-bell-bolsas-e-acessorios.html,July Bell Bolsas e Acessórios,(17) 3234-3351,"R Bernardino de Campos, 2704 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/joalherias-e-relojoarias/bijuterias-e-acessorios-representantes/sao-jose-do-rio-preto/mipra.html,Mipra,(17) 3216-6779,"Av Francisco Chagas De Oliveira, 619 sl 2 - Higienópolis",São José do Rio Preto,SP,15045-485
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/sorocaba/advocacia-araujo-robson-tescaro3.html,Advocacia Araújo Robson Tescaro,(15) 3232-3486,"R Sete de Setembro, 163 sl 11 an 1 - Centro",Sorocaba,SP,18035-000
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/sorocaba/advocacia-araujo-robson-tescaro3.html,Advocacia Araújo Robson Tescaro,(15) 3232-3486,"R Sete de Setembro, 163 sl 11 an 1 - Centro",Sorocaba,SP,18035-000
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/sorocaba/advocacia-araujo-robson-tescaro3.html,Advocacia Araújo Robson Tescaro,(15) 3232-3486,"R Sete de Setembro, 163 sl 11 an 1 - Centro",Sorocaba,SP,18035-000
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/indaiatuba/advocacia-hatiro-shimomoto3.html,Advocacia Hatiro Shimomoto,(11) 2856-7219,"R Cel Meireles, 170 an 6 - Vl Laís",São Paulo,SP,3612000
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/santos/andrea-bispo-herzog-advogada1.html,Andréa Bispo Herzog - Advogada,() -,"R Quinze de Novembro, 41 sl 31 - Centro",Santos,SP,11010151
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/osasco/geisser-k-santos-padilha1.html,Geisser K. Santos Padilha,() -,"Av Cruzeiro do Sul, 907 - Rochdale",Osasco,SP,6226006
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/santos/silvia-brizolla-advogada1.html,Silvia Brizolla Advogada,() -,"Av Pedro Lessa, 2706 cj 26 - Aparecida",Santos,SP,11025002
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/osasco/advocacia-camargo-carvalho1.html,Advocacia Camargo Carvalho,(11) 3682-4602,"Av João Batista, 27 sl 211 - Centro",Osasco,SP,06097-100
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/osasco/advocacia-camargo-carvalho1.html,Advocacia Camargo Carvalho,(11) 3682-4602,"Av João Batista, 27 sl 211 - Centro",Osasco,SP,06097-100
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/osasco/advocacia-camargo-carvalho1.html,Advocacia Camargo Carvalho,(11) 3682-4602,"Av João Batista, 27 sl 211 - Centro",Osasco,SP,06097-100
http://www.123achei.com.br/servicos/profissionais-liberais/advocacia-escritorios/sorocaba/zilda-de-fatima-lopes-martin-dra1.html,"Zilda de Fátima Lopes Martin, Dra",(15) 3211-7965(15) 3211-4497(15) 3211-7949,"R Dr Nogueira Martins, 135 - Centro",Sorocaba,SP,18035-257
